,text,sentiment
881,"Packing kayu, unit yahud segel resmi",isi ini ya ges (positive/neutral/negative)
882,Bonus bracket sudah datang tapi yg datang bukan bracket melainkan lampu LED philips. Sementara TV nya belum datang. Pembohongan publik ini namanya. Saya beli dengan harga 1.849rb.  Tolong donk lazada. Mana bracket saya,isi ini ya ges (positive/neutral/negative)
883,Sya mau kembaliin produk TV ichico by yg kmrn yg psen trnyata pas smpai di rmh gambar ny ga ada suarany ad,isi ini ya ges (positive/neutral/negative)
884,"produknya bagus, yang dijual memang barang bagus, tapi sayang pengirimannya kurang bagus",isi ini ya ges (positive/neutral/negative)
885,Tidak Bisa di pakai saat mengirim file langsung hilang dan juga error,isi ini ya ges (positive/neutral/negative)
886,barang sudah diterima,isi ini ya ges (positive/neutral/negative)
887,tapi bagaimana ya cara nambahin subtitle pake usb?,isi ini ya ges (positive/neutral/negative)
888,Brgnya Bagus tidak ada masalah thx yah,isi ini ya ges (positive/neutral/negative)
889,"barang dah nyampe, dari 2 minggu sebelumnya, barang nyala dan berfungsi, tapi untuk kategori RAM 2 GB, masih lemot, lumayan buat harga segitu, pas buat anak anak maen game,,",isi ini ya ges (positive/neutral/negative)
890,barang mantap,isi ini ya ges (positive/neutral/negative)
891,barang sudah di terima  sip,isi ini ya ges (positive/neutral/negative)
892,Kartu garansi nya dikirim kemana yahh min????   Mohon tanggapannya... Dan kartu garansi nya....,isi ini ya ges (positive/neutral/negative)
893,joss bledosss,isi ini ya ges (positive/neutral/negative)
894,"Barang yang dikirim sesuai dengan deskripsi, packing rapi, dan pengiriman terlambat satu hari.",isi ini ya ges (positive/neutral/negative)
895,bisa byr d tempat ga,isi ini ya ges (positive/neutral/negative)
896,cepat sesuai pesanan,isi ini ya ges (positive/neutral/negative)
897,mantabb bgt..sesuai gbr dan speknya..makasih lazada,isi ini ya ges (positive/neutral/negative)
898,Barang dah sampai dengan selamat walau lewat 1 hari.. Dah di tes bagus smua.. Moga awet.. Mksih lazada..,isi ini ya ges (positive/neutral/negative)
899,Produk original. Bagus. Tp bingung gmn nempelin ke tembok nya. Bisa pake bracket ditempel tembok ga sih ini?,isi ini ya ges (positive/neutral/negative)
900,"memori gak bisa terbaca, gateli",isi ini ya ges (positive/neutral/negative)
901,barang sudah diterima terimakasih,isi ini ya ges (positive/neutral/negative)
902,"produk dating agak lama, setelah saya beberapa hari 1) untuk kamera itu hasilnya sangat buram karena kameranya 0.megapixel 2) bateri hanya tahan 1 hari pemakaina normal 3)saya beli dengan harga normal tapi ya kualitas produk bagus dan saya suka untuk mendengarkan music,baca komik dan main game produk ini sangat bias diandalkan",isi ini ya ges (positive/neutral/negative)
903,"Mantab ... barang sesuai deskripsi, recomended seller, Suwun gan ...",isi ini ya ges (positive/neutral/negative)
904,"barang sudah sampai,sy kecewa datang lama bgt,tpi its ok lah barang",isi ini ya ges (positive/neutral/negative)
905,Tidak ada respon di tanyain gratisan HOOQ yang 6 bulan. Suara dari TV cuman mono dan jelek sekali. Selain itu ok. Bintang 1 karena servis yang parah dan iklan yang tidak sesuai.,isi ini ya ges (positive/neutral/negative)
906,Semua berfungsi..pengiriman cpat,isi ini ya ges (positive/neutral/negative)
907,produk baik,isi ini ya ges (positive/neutral/negative)
908,good mar guut,isi ini ya ges (positive/neutral/negative)
909,"alhamdulillah tv yg ditunggu2 sudah sampai siang tadi.product OK banget,dapat harga OK pas flash sale.terima kasih lazada",isi ini ya ges (positive/neutral/negative)
910,biar bintang yang berbicara,isi ini ya ges (positive/neutral/negative)
911,barang udah sampe dengan selamat .. pengiriman lumayan cepet 3 hari ke sulawesi .. biasanya 5-7 hari .. overall mantap .. semoga awet .aamiin,isi ini ya ges (positive/neutral/negative)
912,"Mantapppp..tp terasa mungil..mungkin krna terbiasa pke tv 40""...gambar jernih..suara mantap...",isi ini ya ges (positive/neutral/negative)
913,"brang yang datang sesuai dengan pesananan, terima kasih",isi ini ya ges (positive/neutral/negative)
914,"kiriman cepet packing rapi, cuma sayang free bracketnya tidak di kasih, tp gpp sih mgkn kelupaan",isi ini ya ges (positive/neutral/negative)
915,Cepat Tepat Akurat Terpercaya Pas Mantap Sesuai Deskripsi Harga Bersahabat Terjangkau Murah Diskon 11.11 Pembayaran COD Packing Aman Sentosa Bubble Wrap Kurir Ramah TV Panjang Besar Gambar Memukau Suara Bagus Semoga Awet Berkah Bermanfaat Sukses Selalu Terimakasih 💪😎👍⭐⭐⭐⭐⭐🙏😄😍😁😸😅😂😹,isi ini ya ges (positive/neutral/negative)
916,semoga barang.nya bisa di pakai & awet 😀,isi ini ya ges (positive/neutral/negative)
917,Ini layar bisa di sentuh ga ya?,isi ini ya ges (positive/neutral/negative)
918,"Semoga awet.....packing rapih, respon dan pengiriman cepat....terima kasih",isi ini ya ges (positive/neutral/negative)
919,mantap..  paket aman dan cuma 3 hari nunggunya..,isi ini ya ges (positive/neutral/negative)
920,Produknya bagus sesuai harapan hanya pengirimannya aja yang bikin kecewa,isi ini ya ges (positive/neutral/negative)
921,kualitas oke. dan sudah punya beberapa produk polytron semuanya awet. mantaaap!,isi ini ya ges (positive/neutral/negative)
922,terimakasih java elektronik and jg lazada TVnya oke bgt ak akan slalu berlangganan,isi ini ya ges (positive/neutral/negative)
923,"maaf telat, barang bagus",isi ini ya ges (positive/neutral/negative)
924,"makasih lazada ,saya sdh trims pket nya ,pecking nya rapih....semoga awet ya tv nya...",isi ini ya ges (positive/neutral/negative)
925,Ada WiFi kah?,isi ini ya ges (positive/neutral/negative)
926,packing rapi pengiriman cepat banget.. baru kemarin order besoknya udh nyampe.. mantapp,isi ini ya ges (positive/neutral/negative)
927,ORI BANGET gess,isi ini ya ges (positive/neutral/negative)
928,produknya bagus banget ori dan bagus lah cocok pokonya,isi ini ya ges (positive/neutral/negative)
929,barang bagus packing  rapih terimah kasih,isi ini ya ges (positive/neutral/negative)
930,Barang sesuai.... fisik ok... tapi belum dicoba nyimpan file besar... semoga ok...,isi ini ya ges (positive/neutral/negative)
931,"barang sesuai pesanan, dh dipakai semua OK , thansk",isi ini ya ges (positive/neutral/negative)
932,"produk bagus, pengiriman ok",isi ini ya ges (positive/neutral/negative)
933,"Pengiriman cepat tapi barang belum dicoba,mudah""an bagus dan awet...terima kasih seller dan lazada",isi ini ya ges (positive/neutral/negative)
934,mantep gan dan puas barang nya cepat datang...dan sesuai pesanan...makasih,isi ini ya ges (positive/neutral/negative)
935,Alhamdulillah brng cepet datang. Pesen semalam keesokan siang udh dtng. Kondisi mulus. Sesuai harapan. Makasih banyak,isi ini ya ges (positive/neutral/negative)
936,"hufffttt.. pengiriman 1 bulan, lama banget, sempat kecewa sih sama lazada. tapi stelah barang tiba semuanya terjaga aman, di packing kayu, 3 lapis wrapping, pokoknya aman sekali. dan tv nya jg ok , semoga tdk ada kendla sterusnya .  sdh 1 tahun msihok.makasih",isi ini ya ges (positive/neutral/negative)
937,kualitas terjamin dan pengiriman cepat,isi ini ya ges (positive/neutral/negative)
938,pengiriman cepat  pesan kemarin hari ini datang... packing rapi ok... kualitas barang baik terjamin sudah di coba.. semoga awet tahan lama... sudah sering kali sayabbeki barang si lazada.. pelayanan baik.. pokoknya top deh.. terima kaaih lazada,isi ini ya ges (positive/neutral/negative)
939,Pengirimannya agak lambat. Barang bagus.ok,isi ini ya ges (positive/neutral/negative)
940,syukur banget lazada mendengar keluhan pelanggan.. sekarang packing kayu super ajiiiiiibbb,isi ini ya ges (positive/neutral/negative)
941,"Paket laptopnya mantull, , dpt harga promo, pengiriman cepat, laptopnya bagus, anak saya sukaa, , terimakasih",isi ini ya ges (positive/neutral/negative)
942,halo mau tanya.  barang garansi lenovo resmi?,isi ini ya ges (positive/neutral/negative)
943,alahmdulillah unit sampai sesuai ekspektasi..normal mulus lancar jaya...pengirimann juga cepett...,isi ini ya ges (positive/neutral/negative)
944,puas,isi ini ya ges (positive/neutral/negative)
945,"terima kasih, barang telah diterima sesuai jadwal",isi ini ya ges (positive/neutral/negative)
946,mantaps,isi ini ya ges (positive/neutral/negative)
947,Barang berkualitas... Sesuai description,isi ini ya ges (positive/neutral/negative)
948,perfect bngt deh,isi ini ya ges (positive/neutral/negative)
949,"pengiriman cepat, barang sesuai gambar dan pengemasan baik dan rapi",isi ini ya ges (positive/neutral/negative)
950,gw kena PHP harbolnas lazada 2 kali. musti pertebal ilmu sabar dan ikhlas....,isi ini ya ges (positive/neutral/negative)
951,"USB sudah diterima.. ketika mau pindahin data, tidak semua file bisa di save (ada keterangan WRITE PROTECTED). Sy ingin memindahkan kembali data yg sudah masuk ke USB tp tidak bisa. kemudian sy ingin save file yang sudah di edit tp muncul keterangan WRITE PROTECTED.. ITU KENAPA YAH? SAYA INGIN MENGEMBALIKAN..",isi ini ya ges (positive/neutral/negative)
952,"Barang sampai dengan selamat, terimakasih....",isi ini ya ges (positive/neutral/negative)
953,"TV okey, hny saja penggunaannya blm familiar jadi masih penyesuaian. Desain tv oke dgn bezel tipis, dan kelebihan lainnya masih dicari lagi. Kekurangannya hanya pada pihak ekspedisi yg terlalu lama mengantarkannya,",isi ini ya ges (positive/neutral/negative)
954,"kualitas tidak bohong, cepat sampe dan aman yg penting reseller yg tepercaya di ugreen official langsung.",isi ini ya ges (positive/neutral/negative)
955,Yg bener ini sony atau panasonic? Judul sony 48 inch.  Tp gambar panasonic. Descripsinya 24 inch... Ngacooo bener,isi ini ya ges (positive/neutral/negative)
956,Kik tdk ada stick game nya ya,isi ini ya ges (positive/neutral/negative)
957,alhamdulillah tv nya sudah sampai dgn mulus tanpa noda.. terima kasih bnyk buat reseller dan kurir nya walaupun sudah malam mau anterin sampai tujuan,isi ini ya ges (positive/neutral/negative)
958,Produk bagus..sesuai dengan deskripsi produk..,isi ini ya ges (positive/neutral/negative)
959,matap kirim nya expred,isi ini ya ges (positive/neutral/negative)
960,TV LG.43 inch Full HD packing baik barang oke pesan tgl 26 tgl 27 sampai. lazada top.,isi ini ya ges (positive/neutral/negative)
961,Barang bagus cuma kalo dipake online kadang lemot,isi ini ya ges (positive/neutral/negative)
962,"Untuk produk elektronik packing adalah hal utama, jadi dengan didukung delivery yang ontime serta packing yang aman, belanja di Lazada menjadi prioritas online shopping",isi ini ya ges (positive/neutral/negative)
963,"Barang sesuai, kualitas Bagus, datang tepat waktu. Terbaik👍🏻",isi ini ya ges (positive/neutral/negative)
964,Sip,isi ini ya ges (positive/neutral/negative)
965,Brang sudah sampai TPI belum ada antena cuma bisa pke USB mksih lazada,isi ini ya ges (positive/neutral/negative)
966,Pengiriman cepat barang murah meriah cukup buat ngerjain tugas sekolah anak thanks lazada,isi ini ya ges (positive/neutral/negative)
967,mksh barang sampai tepat waktu...tanpa ada cacat D jamin 100% baru...MKSH yach,isi ini ya ges (positive/neutral/negative)
968,"Pesen tanggal 10-12-2016, status lacak barang dari tanggal 11 dalam perjalanan sampai sekarang tgl 15 gak ada kabar. Butuh berapa lama antar barang ke Depok..?",isi ini ya ges (positive/neutral/negative)
969,Terbaca dengan baik.terima kasih,isi ini ya ges (positive/neutral/negative)
970,"barang sampai sesuai dengan jadwal, kurir ramah dan bersahabat... jos pokok e.. puas banget",isi ini ya ges (positive/neutral/negative)
971,barang bagus dan pengiriman cepat. seller recommended,isi ini ya ges (positive/neutral/negative)
972,belum dibuka,isi ini ya ges (positive/neutral/negative)
973,otg ndk supot redmi 3,isi ini ya ges (positive/neutral/negative)
974,"Wooww...  Kereeennn, sangat puasss.... Liatnya, mendarat tidak kurang satu apapun, berfungsi dengan baik, tadinya deketin takut, lecet,, ato gak perpungsi, kurir jne, ramah dn bertanggung jawab, makasih seller cocaa, dn lasada... 😍😍😘😘😘",isi ini ya ges (positive/neutral/negative)
975,"secara kualitas dan harga sangat memuaskan. hanya saja bracket wall yang dijanjikan tidak ada.. tidak dikirim.. sedikit kecewa. sebenarnya mau kasih 5 bintang, karena secara kualitas, pengiriman, dan harga sangat memuaskan. kalau dikirimkan braketnya, saya kasih bintang 5 deh",isi ini ya ges (positive/neutral/negative)
976,"Pesan hari Jumat barang hari Sabtu sore dah sampe,langsung dibuat nobar bola,barang juga bagus gak mengecewakan,kurirnya juga ramah..",isi ini ya ges (positive/neutral/negative)
977,sesuai tapi powerbanknya ringan sekali (sesuai harga sih...),isi ini ya ges (positive/neutral/negative)
978,kelamaan,isi ini ya ges (positive/neutral/negative)
979,Alhamdulillah..barang mendarat dengan selamat kurir ok bangat dan ramah..dan estimasi pengiriman lebih cepat dr yg di tentukan...👍👍 the best dah buat semua.. thanks lazada and seller,isi ini ya ges (positive/neutral/negative)
980,"Pesen tgl 02 juni estimasi sampai tgl 04 - 07 juni,, lha ini udah tgl 11 juni blm ada kabar juga....",isi ini ya ges (positive/neutral/negative)
981,"Kemarin pesen..hari ini sampai. Pengiriman yg super kilat. Produk mantap,gambar jernih. Di wilayah Parung Bogor dapat 31Saluran TV Digital hanya dengan antena UHF biasa taroh diatas plafon. Top Markotop",isi ini ya ges (positive/neutral/negative)
982,"Barang Original,sipppp",isi ini ya ges (positive/neutral/negative)
983,suara nya ituloh ga nahaaaaaaaaaaaaaaaan wkkwkwkwk,isi ini ya ges (positive/neutral/negative)
984,"kualitas lebih baik dari harga. kalau dibanding merk lain mungkin sesma 40 inch kalah dari segi suara dan kejernihan. tapi dari segi harga lebih baik, g ada saingan",isi ini ya ges (positive/neutral/negative)
985,"Barang yang bagus, dengan harga super  dan dengan pengriman yang cepat, mirip spt competitornya .",isi ini ya ges (positive/neutral/negative)
986,barang bagus sesuai dengan harganya. packing sangat aman,isi ini ya ges (positive/neutral/negative)
987,barang sampai dengan kondisi yg baik... pengiriman juga lumayan cepat untuk tujuan luar pulau jawa,isi ini ya ges (positive/neutral/negative)
988,good...,isi ini ya ges (positive/neutral/negative)
989,Paketnya sudah sampai ya.. kemarin po eh besok paginya langsung nyampe.. fast response banget.. thx lazada,isi ini ya ges (positive/neutral/negative)
990,"Sempet lama datangnya tapiiii sampai juga, kurir ramah packing ok rapi,  thanks lazada",isi ini ya ges (positive/neutral/negative)
991,Produk sesuai dengan pesanan,isi ini ya ges (positive/neutral/negative)
992,Barang bagus cuma kalo dipake online kadang lemot,isi ini ya ges (positive/neutral/negative)
993,"mantap karang mh pengiriman cepat, warnaya kuning , ini sya pesen lagi pengen yg merah atau hijau, pengirimanya aga di percepat ya????",isi ini ya ges (positive/neutral/negative)
994,"barang sdh diterima dengan baik,dan belum dicoba semoga  gak bermasalah. packing palet joss",isi ini ya ges (positive/neutral/negative)
995,"barang dampe dg aman lancar jaya & lebih cepat dari target.. barang, bonus, packing okee.. semoga awet",isi ini ya ges (positive/neutral/negative)
996,Mantap benar sesuai dengan deskripsi singkat barang,isi ini ya ges (positive/neutral/negative)
997,good,isi ini ya ges (positive/neutral/negative)
998,"dear lazada saya mohon untuk konfirmasinya pesenan Tablet saya tidak bisa krn ic nya tdk terbaca , bagaimana cara mengembalikanya saya ke tokonya , saya mohon responya krn hrg nya buat saya sangat sangat 🙏",isi ini ya ges (positive/neutral/negative)
999,"Pengiriman standar, ga cepat tapi ga lama juga. Cuma kapasitasnya tidak seseuai, terlalu banyak yg trrpakai untuk sistem (atau mungkin memang segitu ya?).. Cuma 29,8gb.. Over all bagus, kartu garansiny juga dilampirkan.. Sukses terus buat pelapak",isi ini ya ges (positive/neutral/negative)
