,text,sentiment
207,"Pesanan sesuai dengan deskripsi, pengiriman cepat barang juga udah dicoba dan sangat memuaskan semoga awet",isi ini ya ges (positive/neutral/negative)
208,Bagus,isi ini ya ges (positive/neutral/negative)
209,"Packing rapi, pengiriman cepat, fast response... Thanks Lazada",isi ini ya ges (positive/neutral/negative)
210,"pengiriman cepat, barang sesuai gambar dan pengemasan baik dan rapi",isi ini ya ges (positive/neutral/negative)
211,"Laptopnya sudah sampai, overall bagus dan mulus ga ada lecet. packing aman dan rapi. thank you icontech",isi ini ya ges (positive/neutral/negative)
212,good,isi ini ya ges (positive/neutral/negative)
213,Mantap sehari sampe barang mulus packing aman kurir ramah,isi ini ya ges (positive/neutral/negative)
214,barang sampai 2 hari langsung kirim,isi ini ya ges (positive/neutral/negative)
215,barang sesuai pesanan dan packing'y pun bagus,isi ini ya ges (positive/neutral/negative)
216,"barang sudahbdatang, mantab, semoga awet, thank lazada",isi ini ya ges (positive/neutral/negative)
217,Barang original mantap Recomended,isi ini ya ges (positive/neutral/negative)
218,"laptop aman..sempurna..joss,,,pekingan kayu...kalimantan timur 5 hari sampai..",isi ini ya ges (positive/neutral/negative)
219,barang sampe dengan cepat n sesuai,isi ini ya ges (positive/neutral/negative)
220,"microphone 'n converter jack 3.5mm telah diterima dengan baik, kwalitas sesuai pesanan ... bagus! 👌👍👍",isi ini ya ges (positive/neutral/negative)
221,mantul,isi ini ya ges (positive/neutral/negative)
222,"Pengiriman Cepat via ninja express, packing aman. dan kualitas gambar lumayan bagus. smoga bermanfaat dan awet. thanks for lazzada mall and ninja express.",isi ini ya ges (positive/neutral/negative)
223,real 32 gb and ori euy thanks euy,isi ini ya ges (positive/neutral/negative)
224,Mantafff sesuai deskripsi !,isi ini ya ges (positive/neutral/negative)
225,"Hahaha, cepat kali sampe nya, langsung tes kali aja ada masalah ternyata oke punya. Udahlah murah, dpt diskon pulak lagi, payah blg lah rejeki anak naek",isi ini ya ges (positive/neutral/negative)
226,bagus..murah,isi ini ya ges (positive/neutral/negative)
227,layar jernih mantap ckup puas,isi ini ya ges (positive/neutral/negative)
228,sipp..,isi ini ya ges (positive/neutral/negative)
229,Bagus dan murah,isi ini ya ges (positive/neutral/negative)
230,"Paket sudah di terima dgn baik.  Packing rapi dan aman, kurirnya jga ramah. Thanks Lazada.",isi ini ya ges (positive/neutral/negative)
231,"respon penjual sgt cepat ,pesan senin dtg sabtu ,barangnya diterima dgn utuh ,pokok E mantul",isi ini ya ges (positive/neutral/negative)
232,Anjay barang rusak loh jual ...najis w beli dilapak loh LG....,isi ini ya ges (positive/neutral/negative)
233,"beli waktu 11.11, janji nya dikirim hari itu, beli pagi, tp sm ekspedisi baru diambil malam, jd sampai nya ya tdk sesuai janji, baru bsk nya sampai. Xiaomi Mi LED utk hrg segitu sdh oke bgt, cm sayang tdk ada browser nya saja.. thank you Lazada",isi ini ya ges (positive/neutral/negative)
234,Good,isi ini ya ges (positive/neutral/negative)
235,"produk bagus, pengiriman cepat",isi ini ya ges (positive/neutral/negative)
236,"manab TV nya bening kaya paha prawan, meski layar kaga sejernih TV HD pengirimanya sangat cepat mlm pesen siang nyampe Jd Tolong buat samsung ato lazada di Diskripsi judul utama yg di atas jng di tulis TV HD ini Nama nya pembohongan publik, Jd buat yg mau bli TV ini inget yea TV ini belum HD alias tv led biasa dg kwalitas resolusi 720mb jd Hanya bisa nangkep TV siaran analog ga bisa nangkep TV digital, klo pengen bisa nangkep TV digital ente musti tambahin set top box gan",isi ini ya ges (positive/neutral/negative)
237,"keren bgt tv nya, cuma masih blum ngerti cara utk nnton tv chanel lokal 😁😂",isi ini ya ges (positive/neutral/negative)
238,barang blm sampai ya. estimasi sampai sabtu 23 des 17 jualan nya serius ga ya,isi ini ya ges (positive/neutral/negative)
239,"mantap.. dapet pas flash sale. tp buat yg punya budget saya saranin ambil yg 43"" infinity view",isi ini ya ges (positive/neutral/negative)
240,bagus.. trima kasih,isi ini ya ges (positive/neutral/negative)
241,sesuai spek.,isi ini ya ges (positive/neutral/negative)
242,"Untung ada layanan bayar di tempat,  soalnya ane paling males kalu pake transfer2an.thanx lazada.",isi ini ya ges (positive/neutral/negative)
243,sesuai pesanan,isi ini ya ges (positive/neutral/negative)
244,+ Kemasan rapat dan terdapat hologram + Barang ori + Rekomended sella,isi ini ya ges (positive/neutral/negative)
245,Berfungsi dgn baik & kapasitas ny jg sesuai,isi ini ya ges (positive/neutral/negative)
246,Mantab sudah saya terima.barangnya mulus dan sexy thx SELLER AND LAZADA,isi ini ya ges (positive/neutral/negative)
247,top sehari langsung sampai,isi ini ya ges (positive/neutral/negative)
248,caranya gimana min kalau kredit cicilan,isi ini ya ges (positive/neutral/negative)
249,"Pengiriman sangat cepat. Barang diterima sesuai. Saya pesan minggu malam jam 23, barang diterima esok hari di hari senin via gojek jam 15",isi ini ya ges (positive/neutral/negative)
250,Sesuai deskripsi,isi ini ya ges (positive/neutral/negative)
251,sangat bagus sekali dan recommended,isi ini ya ges (positive/neutral/negative)
252,"Bagi Yang Minat Order/Pesan Barang Kami, Untuk Lebih Memastikan Silahkan Add WhatsApp/WA 085200343400..Langsung Dari Reseller Toko..Terimah Kasih.",isi ini ya ges (positive/neutral/negative)
253,"Bagi Yang Minat Order/Pesan Barang Kami,Silahkan Add WhatsApp/WA.085200343400..Langsung Dari Reseller Toko..Terimah Kasih.",isi ini ya ges (positive/neutral/negative)
254,kapok beli.disini.. gak niat kadi free.. ati ati ditipu.. pas chat mau beli fi bilang free selama tgl 14 ampe 16 mei.. eh pas ud.order bayar malah bilang selama persediaan ada... tau sendiri kan.. pasti nya mah dibilang kosong... ini toko penipuu,isi ini ya ges (positive/neutral/negative)
255,Produk bagus,isi ini ya ges (positive/neutral/negative)
256,"sangat recomended banget, yang di dapat pas 32 GB",isi ini ya ges (positive/neutral/negative)
257,packing rapi good job,isi ini ya ges (positive/neutral/negative)
258,Jos Gandos,isi ini ya ges (positive/neutral/negative)
259,Alhamdulillah barang bagus ga ada cacat sedikitpunnnnn harga murah tapi ga murahan di jamin untung . ..,isi ini ya ges (positive/neutral/negative)
260,"Produk Ori, packing lumayan, pengiriman agak lama, tp recommended lah belanja di Lazada,,PUAS.",isi ini ya ges (positive/neutral/negative)
261,Barang sudah sampai kesaya dan sesuai dengan spesifikasi,isi ini ya ges (positive/neutral/negative)
262,mantap....barangnya,isi ini ya ges (positive/neutral/negative)
263,Mengecewakan... Barang tidak sesuai pesanan mohon diganti dengan pesanan saya semula. Saya sudah proses ke pengembalian online.. Barang yg dikirim bukan sandisk dual drive melainkan sandisk ultra fit. Makasih,isi ini ya ges (positive/neutral/negative)
264,pengiriman cepat mantap.tv bagoss.,isi ini ya ges (positive/neutral/negative)
265,"hai sis,,,sya mau nyicil dan sya udh cek/lihat byran cclan prbulan nya. sya nanya sis,uang muka nya brapa ya sis,brant yg ini,,,",isi ini ya ges (positive/neutral/negative)
266,"Terima kasih, packing rapi dan safety, pengiriman cepat, barang saya cek mulus semua berjalan baik dan lancar",isi ini ya ges (positive/neutral/negative)
267,"Barangnya sampai tepat waktu. Barangnya bagus, menonton film lewat usb juga oke. Suara yg di hasilkan juga mantap. Thanks lazada.",isi ini ya ges (positive/neutral/negative)
268,"paketnya sudah saya terima ,bagus sesuai pesanan.kurirnya pun ramah,pokoknya ok! deh..",isi ini ya ges (positive/neutral/negative)
269,"Pengiriman oke tepat waktu,",isi ini ya ges (positive/neutral/negative)
270,Barangnya datang dengan aman dan packingnya rapi. trimakasih,isi ini ya ges (positive/neutral/negative)
271,"Semoga awet.., sudah 2x beli tv cooca via lazada.., kecewa dgn ninja van id.., pengiriman tidak bisa ke kekecamatan dengan alasan tidak ada mobil.., jadi harus ambil sendiri ke kabupaten..,, harap di berikan opsi pengirman jangan pakai ninja",isi ini ya ges (positive/neutral/negative)
272,saya sudah dua kali ini beli laptop asus di lazada dan dua-dua nya mati yang ini baru dipake blm ada seminggu udah mati aja jd harus dibawa ke service center nya! yang pertama setelah 2bulan mati dibawa ke SC dan menginap selama 2bulan baru dipulangkan bagusnya sih komp saya diganti mesinnya dalam hal ini asus cukup bertanggungjawab tapi 2bulan lhoo  ga kerja dua bulan yak! setelah dua kali ini saya rasa bukan suatu ketidaksengajaan deh entah produk asus nya atau lazada nya,isi ini ya ges (positive/neutral/negative)
273,"Lumayan,moga awet",isi ini ya ges (positive/neutral/negative)
274,"Barang bagus., mantap deh pokoknya",isi ini ya ges (positive/neutral/negative)
275,Apaan katanya ram 4 gb Tapi main pubg ga support 😡 hp ram 2 gb aja support bisa ini yg 4 gb ga bisa,isi ini ya ges (positive/neutral/negative)
276,Barangnya bagus... Gambar jernih dan tajam... Suaranya menggelegarrr... Youtube oke... Streaming lancar... Bezelnya tipis... harga murahhh... Pesen hari minggu dateng hari jumat... Recomended dehhh,isi ini ya ges (positive/neutral/negative)
277,cepat sampai. pesan sabtu malam senin siang dah sampai.. tv lumayan tipis & enteng. senilai lah dgn harganya,isi ini ya ges (positive/neutral/negative)
278,"pengiriman lebih cepat dari perkiraan, tidak ada kekurangan apapun saat di terima, yg paling penting.. harga yang paling murah dari tv yg lain di ukuran yang sama. mantap & terimakasih Lazada & Coocaa.",isi ini ya ges (positive/neutral/negative)
279,"flash disk tidak terbaca di HP maupum di komputer ,, menyedihkan",isi ini ya ges (positive/neutral/negative)
280,Barangnya untuk layar n keyboardx bagus...tp body laptop lecet semua..bagian belakang ada yg terbuka...kartu garansinya ga ada...trus servis kmn?,isi ini ya ges (positive/neutral/negative)
281,makasih lazada.sudah smpai paketnya.sangat puas.top la lazada.,isi ini ya ges (positive/neutral/negative)
282,The computer is quite nice. But the operating system (Windows 10 Home) is bad. So I wiped it out and installed Linux Mint 18.3. Works fine. I'd rather pay a bit less and get the computer without operating system...,isi ini ya ges (positive/neutral/negative)
283,makasih barang sudah nyampai dlam keadaan baik gambar bagusss  puas dah  moga awett makasih lazada😄😄😄,isi ini ya ges (positive/neutral/negative)
284,produk berfungsi sesuai deskripsi,isi ini ya ges (positive/neutral/negative)
285,terimakasih lazada dan ninja express barang diterima dengan baik,isi ini ya ges (positive/neutral/negative)
286,untuk pemasangan di tembok apa ad pihak dari lazada yg memasang'a ? terima kasih,isi ini ya ges (positive/neutral/negative)
287,Pesanan sdh di trima 👍👍👍,isi ini ya ges (positive/neutral/negative)
288,Tv nya bagus gambarnya juga...,isi ini ya ges (positive/neutral/negative)
289,barang diterima dengan baik..,isi ini ya ges (positive/neutral/negative)
290,puas,isi ini ya ges (positive/neutral/negative)
291,happy,isi ini ya ges (positive/neutral/negative)
292,barang ngga bisa digunakan,isi ini ya ges (positive/neutral/negative)
293,Mantap,isi ini ya ges (positive/neutral/negative)
294,sangat memuaskan,isi ini ya ges (positive/neutral/negative)
295,"Bodynya lumayan kekar, ga ringkih. Bagus. Layar enak dipandang. Suara juga enak untuk ukuran kamar 3x5 meter. Beli pas aniv Coocaa ke-8 (8-8-18) dapet harga 2jt doang. Minusnya hanya belum digital alias channel masih analog, tapi bisa disiasatin pake Set Top Box. Utk ukuran 40inch harga murah banget gini, udh keren sih. Thanks CooCaa ❤️",isi ini ya ges (positive/neutral/negative)
296,Lumayan lah,isi ini ya ges (positive/neutral/negative)
297,terimaaksih barang nya udh ktrima puas banget.. tapi belum beli antene nya,isi ini ya ges (positive/neutral/negative)
298,"bagus, sesuai dgn ekspetasi, makasih lazada, smoga lebih banyak lagi toko kelas profesional di onlinenya, BUKAN KALENG-KALENG",isi ini ya ges (positive/neutral/negative)
299,lumayan barang murah meriah...,isi ini ya ges (positive/neutral/negative)
300,barang bagussss oke. mulus.perpeck gak ad cacat ..the best quality,isi ini ya ges (positive/neutral/negative)
301,Good,isi ini ya ges (positive/neutral/negative)
302,"Flashdisc nya bagus dan packing nya rapi, serta proses pengiriman nya juga cepat.",isi ini ya ges (positive/neutral/negative)
303,hati2 leptop yg d jual 1 bulan pemakaian sudah rusak..  sering mati..  pokok nya hati2,isi ini ya ges (positive/neutral/negative)
304,"pengiriman lama.. order tgl 12 sampai tgl 26 desember,, tpi cukup puas dgn tv nya, murah tapi kualitas bagus, packing juga sangat aman, mudahan tidak ada kendala kedepan nya... dn semoga tv awet,, terimakasih lazada",isi ini ya ges (positive/neutral/negative)
305,brg bagus,isi ini ya ges (positive/neutral/negative)
306,"barang sudah di terima dengan baik,cepat n lengkap bos...tq👍",isi ini ya ges (positive/neutral/negative)
307,"pengiriman cepat,, dan aman,, mntab pokoknya pas dapat flash sale",isi ini ya ges (positive/neutral/negative)
308,"Pengiriman cpat, trus barang mendarat dengan aman, sdh di test work👍",isi ini ya ges (positive/neutral/negative)
309,Pokonya puas..,isi ini ya ges (positive/neutral/negative)
310,"coocaa led tv untuk kualitas suara cukup keras tp cempreng, bodi masih agak tebal. overall oke dengan harga segini",isi ini ya ges (positive/neutral/negative)
311,Sudah cape2 transfer tapi pesanan ditolak,isi ini ya ges (positive/neutral/negative)
312,oke,isi ini ya ges (positive/neutral/negative)
313,Barang bagus,isi ini ya ges (positive/neutral/negative)
314,bagus lah sesuai harga barang bbagus normal LCD NGAK pecah paking bagus lancar jaya.   s,isi ini ya ges (positive/neutral/negative)
315,"barang sesuai, cepat sampai , cuma sehari , mantap lazada",isi ini ya ges (positive/neutral/negative)
316,pengiriman cepat,isi ini ya ges (positive/neutral/negative)
317,"Overall ok, mulai dari barangnya, packingnya, respon sellernya. mantap. mudah2an gk ada masalah & awet. Recommended deh",isi ini ya ges (positive/neutral/negative)
318,"Alhamdulilah barang sampai cepat,,kurirny ramah,,barang mulus no lecet2 Selalu puas belanja d lazada Thanks lazada",isi ini ya ges (positive/neutral/negative)
319,"Kereeen,",isi ini ya ges (positive/neutral/negative)
320,sampai tujuan... kondisi bagus... original,isi ini ya ges (positive/neutral/negative)
321,barang bagus sesuai dengan di gambar dan cepat sampai,isi ini ya ges (positive/neutral/negative)
322,Tv'a sudah sampai thanks ya....,isi ini ya ges (positive/neutral/negative)
323,"Good , semoga awet yh",isi ini ya ges (positive/neutral/negative)
324,sering reconnect,isi ini ya ges (positive/neutral/negative)
325,"Coba komentar dari pihak lazada , apakah ini bener 100% asli 64gb atau tidak. Tolong di jawab agar pelayanan baik",isi ini ya ges (positive/neutral/negative)
326,Koq saya tdk dapat stick game nya ya,isi ini ya ges (positive/neutral/negative)
327,"barangnya awet, walaupun sempet terendam dmesin cuci tapi masih bisa d gunakan. thanks",isi ini ya ges (positive/neutral/negative)
328,Barang bagus. Kemasan aman👍,isi ini ya ges (positive/neutral/negative)
329,Alkhamdulillah beli yg k2x nya tv coocaa bagus.lumayan dg harga segitu dpt smart tv.makasih lazada mksh ninja paket mendarat dg aman.,isi ini ya ges (positive/neutral/negative)
330,ga bisa nyala,isi ini ya ges (positive/neutral/negative)
331,"tvnya bagus, cuma usbnya hanya buat service only, sayang seribu sayang, aku terlena, kiriman telat sehari, tapi gak apa, barang selamat sampai tujuan. matur sembah nuwun.",isi ini ya ges (positive/neutral/negative)
332,"Pros :  *MURAH MERIAH (saya dapat 1,8juta + voucher) *Layar lebar dan tajam 1080p dan lumayan bezel less *Speaker suara lumayan bagus karena ada pengaturan bass - treble - surround sound dll *Termasuk hemat daya untuk ukuran 40"" *Tersedia banyak colokan HDMI, USB , dll Cons :  *Bahannya kopong karena dominan material body dari plastik ringan terutama kaki (hati-hati jangan tersenggol karena ringkih!) *Cuma tersedia 2 lobang untuk baut ke dinding (untuk ukuran 40"" merk selain coocaa semua minimal 4 lobang baut) *Layar sangat amat gampang meninggalkan sidik jari apabila disentuh *PENGIRIMAN TANPA PACKING KAYU HANYA BUBBLE",isi ini ya ges (positive/neutral/negative)
333,"pelayanan dan respon boleh diadu dengan pelapak lain, mantap. terpasang di kamar",isi ini ya ges (positive/neutral/negative)
334,Barang sudah diterima makasih Java elektronik,isi ini ya ges (positive/neutral/negative)
